host_id,timestamp,kpi_1,kpi_2,kpi_3
2_7,1474338900,0.315831769,5.375,0.736870575
2_7,1474339200,0.305362228,5.5,0.736870575
2_7,1474339500,0.323555963,5.625,0.626440877
2_7,1474339800,0.306035381,5.4375,0.736870575
2_7,1474340100,0.309013383,5.6875,0.847300274
2_7,1474340400,0.319414678,5.375,0.847300274
2_7,1474340700,0.312528047,5.375,0.847300274
2_7,1474341000,0.311339948,5.4375,0.736870575
2_7,1474341300,0.303407914,5.5,0.736870575
2_7,1474341600,0.303801879,5.3125,0.626440877
2_7,1474341900,0.305383943,5.6875,0.626440877
2_7,1474342200,0.298149878,5.4375,0.626440877
2_7,1474342500,0.300730814,5.625,0.626440877
2_7,1474342800,0.306779881,5.4375,0.626440877
2_7,1474343100,0.312062734,5.5625,0.736870575
2_7,1474343400,0.299381406,5.5625,0.736870575
2_7,1474343700,0.29931316,5.3125,0.847300274
2_7,1474344000,0.305920604,5.4375,0.847300274
2_7,1474344300,0.314038763,5.75,0.736870575
2_7,1474344600,0.312667641,5.75,0.736870575
2_7,1474344900,0.319973053,5.4375,1.068159671
2_7,1474345200,0.321669895,5.75,1.17858937
2_7,1474345500,0.348357141,5.4375,1.17858937
2_7,1474345800,0.332676096,5.5625,1.068159671
2_7,1474346100,0.339376602,5.5,0.957729973
2_7,1474346400,0.354102204,5.5625,1.289019068
2_7,1474346700,0.347705703,5.75,0.957729973
2_7,1474347000,0.370412973,5.75,0.957729973
2_7,1474347300,0.365480656,5.5625,1.068159671
2_7,1474347600,0.362059055,5.625,1.17858937
2_7,1474347900,0.365362777,5.5,1.068159671
2_7,1474348200,0.353823016,5.625,0.957729973
2_7,1474348500,0.347426515,5.6875,1.068159671
2_7,1474348800,0.354614048,5.5,1.068159671
2_7,1474349100,0.346030576,5.5,0.847300274
2_7,1474349400,0.332164252,5.6875,1.068159671
2_7,1474349700,0.32886053,5.875,0.957729973
2_7,1474350000,0.319088959,5.5625,0.957729973
2_7,1474350300,0.322507458,5.75,0.736870575
2_7,1474350600,0.312968543,5.625,0.847300274
2_7,1474350900,0.31229539,5.5625,0.957729973
2_7,1474351200,0.307688793,5.6875,1.17858937
2_7,1474351500,0.309478696,5.4375,1.068159671
2_7,1474351800,0.31336561,5.5,1.17858937
2_7,1474352100,0.312900297,5.75,0.847300274
2_7,1474352400,0.299055687,5.625,0.847300274
2_7,1474352700,0.296149033,5.5625,0.736870575
2_7,1474353000,0.296449935,5.875,0.847300274
2_7,1474353300,0.29770628,5.625,0.736870575
2_7,1474353600,0.305967135,5.6875,0.957729973
2_7,1474353900,0.303941473,5.875,0.847300274
2_7,1474354200,0.298916093,5.875,0.847300274
2_7,1474354500,0.30133572,6,0.957729973
2_7,1474354800,0.300476443,5.625,0.736870575
2_7,1474355100,0.305874072,5.6875,0.847300274
2_7,1474355400,0.294356027,5.8125,1.068159671
2_7,1474355700,0.295240121,5.6875,0.957729973
2_7,1474356000,0.29642822,5.625,0.847300274
2_7,1474356300,0.297892405,5.9375,0.847300274
2_7,1474356600,0.286864489,5.6875,0.847300274
2_7,1474356900,0.291750275,5.8125,0.847300274
2_7,1474357200,0.287562458,5.9375,1.068159671
2_7,1474357500,0.281491676,5.625,0.957729973
2_7,1474357800,0.282515364,5.625,1.951597259
2_7,1474358100,0.288936682,5.8125,0.847300274
2_7,1474358400,0.291889868,5.375,0.847300274
2_7,1474358700,0.278187954,5.375,0.847300274
2_7,1474359000,0.283539053,5.5625,0.847300274
2_7,1474359300,0.282143114,5.5,0.847300274
2_7,1474359600,0.29172856,5.6875,0.847300274
2_7,1474359900,0.28558643,5.5625,0.957729973
2_7,1474360200,0.287959525,5.5625,0.847300274
2_7,1474360500,0.290984059,5.6875,0.736870575
2_7,1474360800,0.296149033,5.4375,0.847300274
2_7,1474361100,0.297638034,5.4375,0.957729973
2_7,1474361400,0.287680338,5.625,0.957729973
2_7,1474361700,0.289656366,5.5625,1.068159671
2_7,1474362000,0.288750557,5.625,0.957729973
2_7,1474362300,0.292612654,5.9375,0.736870575
2_7,1474362600,0.283328111,5.5625,0.847300274
2_7,1474362900,0.294892688,5.5,0.847300274
2_7,1474363200,0.298543843,5.8125,0.847300274
2_7,1474363500,0.271927945,5.6875,0.847300274
2_7,1474363800,0.278606736,5.5625,0.736870575
2_7,1474364100,0.270299349,5.625,0.626440877
2_7,1474364400,0.268695571,5.75,0.847300274
2_7,1474364700,0.267997602,5.8125,0.736870575
2_7,1474365000,0.269067821,5.5,0.626440877
2_7,1474365300,0.265484912,5.625,0.516011178
2_7,1474365600,0.275256483,5.6875,0.626440877
2_7,1474365900,0.260226876,5.6875,0.736870575
2_7,1474366200,0.260202059,5.625,0.626440877
2_7,1474366500,0.28546855,5.8125,0.736870575
2_7,1474366800,0.268391567,5.625,0.957729973
2_7,1474367100,0.278070075,5.875,0.626440877
2_7,1474367400,0.266437252,5.875,0.736870575
2_7,1474367700,0.265391849,5.6875,0.516011178
2_7,1474368000,0.272579383,5.6875,0.40558148
2_7,1474368300,0.266902565,5.875,0.516011178
2_7,1474368600,0.27586139,5.75,0.40558148
2_7,1474368900,0.271136913,5.75,0.516011178
2_7,1474369200,0.266369006,5.875,0.626440877
2_7,1474369500,0.269647911,5.9375,0.516011178
2_7,1474369800,0.279630424,5.6875,0.736870575
2_7,1474370100,0.276326703,5.625,0.626440877
2_7,1474370400,0.282934146,5.625,0.626440877
2_7,1474370700,0.295798497,5.875,0.626440877
2_7,1474371000,0.292355181,5.6875,0.626440877
2_7,1474371300,0.29065834,5.75,0.626440877
2_7,1474371600,0.296940064,5.8125,0.736870575
2_7,1474371900,0.302477288,5.6875,0.957729973
2_7,1474372200,0.314156642,5.625,0.847300274
2_7,1474372500,0.308315414,5.8125,0.957729973
2_7,1474372800,0.326881399,5.8125,0.847300274
2_7,1474373100,0.323416369,5.8125,0.847300274
2_7,1474373400,0.330976153,6.0625,0.957729973
2_7,1474373700,0.330092058,5.875,0.957729973
2_7,1474374000,0.356940613,6,0.957729973
2_7,1474374300,0.363712467,5.75,0.957729973
2_7,1474374600,0.349194704,5.9375,1.068159671
2_7,1474374900,0.341631818,6.125,0.847300274
2_7,1474375200,0.344284102,5.6875,1.068159671
2_7,1474375500,0.33339578,5.5625,1.17858937
2_7,1474375800,0.345773103,5.8125,1.289019068
2_7,1474376100,0.334419468,5.6875,1.289019068
2_7,1474376400,0.344076262,5.6875,1.068159671
2_7,1474376700,0.340701192,6.0625,1.068159671
2_7,1474377000,0.369271405,5.9375,1.068159671
2_7,1474377300,0.347659171,5.875,0.957729973
2_7,1474377600,0.345400853,5.875,1.068159671
2_7,1474377900,0.343772258,5.6875,0.957729973
2_7,1474378200,0.342075417,5.875,1.17858937
2_7,1474378500,0.343424824,5.8125,1.17858937
2_7,1474378800,0.339795383,5.8125,1.289019068
2_7,1474379100,0.34167835,5.9375,1.17858937
2_7,1474379400,0.350683705,5.875,1.17858937
2_7,1474379700,0.353311172,5.6875,1.068159671
2_7,1474380000,0.343936668,6,1.17858937
2_7,1474380300,0.342376319,5.9375,1.068159671
2_7,1474380600,0.342866449,5.8125,0.957729973
2_7,1474380900,0.344191039,5.875,1.068159671
2_7,1474381200,0.33570063,5.875,0.957729973
2_7,1474381500,0.314668486,5.875,0.957729973
2_7,1474381800,0.325091495,6.1875,1.17858937
2_7,1474382100,0.313294262,5.875,0.957729973
2_7,1474382400,0.311457827,5.6875,0.847300274
2_7,1474382700,0.289308933,5.9375,0.847300274
2_7,1474383000,0.294008593,5.9375,0.847300274
2_7,1474383300,0.279884795,5.9375,1.068159671
2_7,1474383600,0.290006902,5.9375,0.736870575
2_7,1474383900,0.282676673,6.0625,0.736870575
2_7,1474384200,0.278488857,5.875,0.847300274
2_7,1474384500,0.276885078,5.875,0.40558148
2_7,1474384800,0.270252818,6,0.626440877
2_7,1474385100,0.260434716,5.9375,0.626440877
2_7,1474385400,0.250036523,5.9375,0.40558148
2_7,1474385700,0.247430771,5.9375,0.40558148
2_7,1474386000,0.244334889,6,0.626440877
2_7,1474386300,0.233818817,5.875,0.184722083
2_7,1474386600,0.232143691,5.8125,0.184722083
2_7,1474386900,0.221906807,6.125,0.184722083
2_7,1474387200,0.222396937,6.125,0.736870575
2_7,1474387500,0.21301933,6.0625,0.184722083
2_7,1474387800,0.218348714,6.133333206,-0.036137314
2_7,1474388100,0.205155542,6.1875,-0.036137314
2_7,1474388400,0.193966318,6,-0.036137314
2_7,1474388700,0.18128499,6.1875,-0.146567013
2_7,1474389000,0.187824188,6.125,-0.036137314
2_7,1474389300,0.174888489,6.1875,-0.146567013
2_7,1474389600,0.167697853,6.3125,-0.146567013
2_7,1474389900,0.159486631,6.125,-0.146567013
2_7,1474390200,0.161183473,6.0625,-0.36742641
2_7,1474390500,0.146737058,6.25,-0.477856108
2_7,1474390800,0.145316302,6.25,-0.477856108
2_7,1474391100,0.146364807,6.1875,-0.588285807
2_7,1474391400,0.1305907,6.066666603,-0.477856108
2_7,1474391700,0.121330973,6.1875,-0.588285807
2_7,1474392000,0.116212531,6.25,-0.588285807
2_7,1474392300,0.114397811,6.125,-0.698715505
2_7,1474392600,0.107650773,6.0625,-0.698715505
2_7,1474392900,0.10018095,6.125,-0.698715505
2_7,1474393200,0.101275987,6.25,-0.809145204
2_7,1474393500,0.095366513,6,-0.809145204
2_7,1474393800,0.087037412,6.125,-0.919574903
2_7,1474394100,0.084757378,6.3125,-0.919574903
2_7,1474394400,0.085290937,6.25,-0.809145204
2_7,1474394700,0.08105659,6.125,-0.919574903
2_7,1474395000,0.077358903,6.3125,-0.919574903
2_7,1474395300,0.076915305,6.3125,-1.030004601
2_7,1474395600,0.076242152,6.4375,-1.030004601
2_7,1474395900,0.06881886,6.1875,-1.030004601
2_7,1474396200,0.067075488,6.25,-1.030004601
2_7,1474396500,0.064144017,6.5,-1.250863998
2_7,1474396800,0.065167705,6.25,-1.250863998
2_7,1474397100,0.060210571,6.125,-1.250863998
2_7,1474397400,0.061327322,6.25,-1.250863998
2_7,1474397700,0.058442382,6.25,-1.250863998
2_7,1474398000,0.06016404,6.4375,-1.250863998
2_7,1474398300,0.061513448,6.625,-1.361293697
2_7,1474398600,0.054533754,6,-1.250863998
2_7,1474398900,0.058954227,6.5625,-1.361293697
2_7,1474399200,0.056720725,6.4375,-1.361293697
2_7,1474399500,0.055603974,6.5,-1.361293697
2_7,1474399800,0.050904313,6.625,-1.361293697
2_7,1474400100,0.051602283,6.5625,-1.250863998
2_7,1474400400,0.049347066,6.4375,-1.361293697
2_7,1474400700,0.048928284,6.5,-1.361293697
2_7,1474401000,0.048531217,6.25,-1.361293697
2_7,1474401300,0.047414466,6.5625,-1.361293697
2_7,1474401600,0.048369909,6.4375,-1.471723395
2_7,1474401900,0.046483841,6.1875,-1.471723395
2_7,1474402200,0.047253158,6.375,-1.471723395
2_7,1474402500,0.049043062,6.4375,-1.361293697
2_7,1474402800,0.047113564,6.375,-1.361293697
2_7,1474403100,0.046880908,6.3125,-1.361293697
2_7,1474403400,0.044576058,6.4375,-1.471723395
2_7,1474403700,0.0428544,6.1875,-1.471723395
2_7,1474404000,0.045019656,6.5625,-1.471723395
2_7,1474404300,0.041923774,6.5,-1.582153094
2_7,1474404600,0.04371678,6.25,-1.471723395
2_7,1474404900,0.041855528,6.5,-1.471723395
2_7,1474405200,0.043180119,6.4375,-1.361293697
2_7,1474405500,0.044576058,6.4375,-1.471723395
2_7,1474405800,0.041179274,6.4375,-1.471723395
2_7,1474406100,0.042296024,6.4375,-1.582153094
2_7,1474406400,0.042739623,6.625,-1.471723395
2_7,1474406700,0.042668275,6.6875,-1.471723395
2_7,1474407000,0.04515925,6.5,-1.471723395
2_7,1474407300,0.045553215,6.75,-1.471723395
2_7,1474407600,0.043949436,6.625,-1.471723395
2_7,1474407900,0.047113564,6.375,-1.471723395
2_7,1474408200,0.0496945,6.4375,-1.471723395
2_7,1474408500,0.050113281,6.5625,-1.471723395
2_7,1474408800,0.054580285,6.5,-1.361293697
2_7,1474409100,0.059977915,6.625,-1.471723395
2_7,1474409400,0.059630481,6.625,-1.361293697
2_7,1474409700,0.064724107,6.5,-1.361293697
2_7,1474410000,0.071030648,6.625,-1.250863998
2_7,1474410300,0.069820834,6.5625,-1.250863998
2_7,1474410600,0.075705491,6.6875,-1.250863998
2_7,1474410900,0.079825062,6.625,-1.250863998
2_7,1474411200,0.088455065,6.625,-1.1404343
2_7,1474411500,0.090688567,6.625,-1.030004601
2_7,1474411800,0.089084788,6.6875,-1.030004601
2_7,1474412100,0.097156416,6.8125,-0.919574903
2_7,1474412400,0.101880893,6.875,-0.919574903
2_7,1474412700,0.103112422,6.5625,-0.698715505
2_7,1474413000,0.109744682,6.6875,-0.809145204
2_7,1474413300,0.116724375,6.6875,-0.809145204
2_7,1474413600,0.122283313,6.875,-0.698715505
2_7,1474413900,0.129821383,6.8125,-0.698715505
2_7,1474414200,0.131449978,6.75,-0.588285807
2_7,1474414500,0.141500737,6.8125,-0.477856108
2_7,1474414800,0.145573775,6.9375,-0.36742641
2_7,1474415100,0.148015117,6.9375,-0.36742641
2_7,1474415400,0.163789225,6.875,-0.146567013
2_7,1474415700,0.160950816,6.625,-0.146567013
2_7,1474416000,0.169304734,6.6875,-0.146567013
2_7,1474416300,0.168979015,6.8125,-0.36742641
2_7,1474416600,0.172071795,6.8125,-0.256996711
2_7,1474416900,0.186428249,7.0625,-0.036137314
2_7,1474417200,0.196314597,6.875,-0.146567013
2_7,1474417500,0.201178668,6.75,-0.036137314
2_7,1474417800,0.2088098,6.75,-0.146567013
2_7,1474418100,0.215789493,6.75,-0.036137314
2_7,1474418400,0.217511151,6.875,-0.036137314
2_7,1474418700,0.218835742,6.875,0.074292384
2_7,1474419000,0.226072909,6.875,0.184722083
2_7,1474419300,0.238751134,6.6875,-0.036137314
2_7,1474419600,0.250594899,6.8125,0.295151781
2_7,1474419900,0.251385931,6.8125,0.295151781
2_7,1474420200,0.259947688,6.8125,0.184722083
2_7,1474420500,0.270789479,6.6875,0.295151781
2_7,1474420800,0.274000138,6.8125,0.40558148
2_7,1474421100,0.276838547,6.75,0.516011178
2_7,1474421400,0.292541306,6.875,0.40558148
2_7,1474421700,0.287888177,6.75,0.516011178
2_7,1474422000,0.292169056,6.8125,0.626440877
2_7,1474422300,0.29498575,6.9375,0.626440877
2_7,1474422600,0.313784392,6.625,0.626440877
2_7,1474422900,0.327138872,7.125,0.626440877
2_7,1474423200,0.311014229,6.8125,0.847300274
2_7,1474423500,0.314690201,6.6875,0.847300274
2_7,1474423800,0.316576269,6.9375,0.957729973
2_7,1474424100,0.317553426,6.8125,0.957729973
2_7,1474424400,0.328627874,6.9375,0.957729973
2_7,1474424700,0.329465437,6.8125,0.847300274
2_7,1474425000,0.330696965,6.875,0.736870575
2_7,1474425300,0.344051445,6.8125,0.847300274
2_7,1474425600,0.33356019,6.875,0.847300274
2_7,1474425900,0.329719808,6.875,0.957729973
2_7,1474426200,0.332443439,7.0625,0.957729973
2_7,1474426500,0.329207964,6.9375,0.847300274
2_7,1474426800,0.328069498,7.125,0.957729973
2_7,1474427100,0.335117438,6.8125,0.847300274
2_7,1474427400,0.334465999,6.8125,1.17858937
2_7,1474427700,0.330582188,6.875,0.736870575
2_7,1474428000,0.319554272,6.875,0.847300274
2_7,1474428300,0.318018739,6.8125,0.957729973
2_7,1474428600,0.325417214,6.9375,1.17858937
2_7,1474428900,0.322485743,6.875,0.736870575
2_7,1474429200,0.318111802,6.8125,0.847300274
2_7,1474429500,0.312946829,6.875,0.957729973
2_7,1474429800,0.317249422,6.6875,0.957729973
2_7,1474430100,0.325206273,6.8125,0.847300274
2_7,1474430400,0.310130134,6.875,0.736870575
2_7,1474430700,0.318180048,7.125,1.068159671
2_7,1474431000,0.325044964,6.875,0.957729973
2_7,1474431300,0.329161432,6.875,1.068159671
2_7,1474431600,0.332769158,6.625,1.068159671
2_7,1474431900,0.333839378,6.875,1.068159671
2_7,1474432200,0.332769158,6.875,1.17858937
2_7,1474432500,0.339398316,6.6875,1.068159671
2_7,1474432800,0.343911852,6.6875,1.068159671
2_7,1474433100,0.341098259,6.875,0.957729973
2_7,1474433400,0.34831061,6.5,1.289019068
2_7,1474433700,0.360756179,6.5625,1.068159671
2_7,1474434000,0.363340216,6.8125,0.957729973
2_7,1474434300,0.355777331,6.5,1.17858937
2_7,1474434600,0.33846769,6.8125,1.289019068
2_7,1474434900,0.351986582,6.625,1.399448767
2_7,1474435200,0.362781841,6.9375,1.17858937
2_7,1474435500,0.329207964,6.8125,1.17858937
2_7,1474435800,0.33281569,6.8125,1.17858937
2_7,1474436100,0.317553426,6.75,1.17858937
2_7,1474436400,0.320903679,6.75,1.17858937
2_7,1474436700,0.330185121,6.5625,1.17858937
2_7,1474437000,0.309131263,6.6875,1.17858937
2_7,1474437300,0.311805261,6.5,1.068159671
2_7,1474437600,0.317993923,6.5,0.847300274
2_7,1474437900,0.31229539,6.6875,0.847300274
2_7,1474438200,0.31192314,6.75,1.068159671
2_7,1474438500,0.307874918,6.75,1.068159671
2_7,1474438800,0.310713327,6.5625,1.289019068
2_7,1474439100,0.305244349,6.5625,0.847300274
2_7,1474439400,0.311411296,6.6875,1.17858937
2_7,1474439700,0.298289472,6.75,0.847300274
2_7,1474440000,0.299778473,6.5625,0.847300274
2_7,1474440300,0.296124216,6.5625,0.847300274
2_7,1474440600,0.288446553,6.5,0.847300274
2_7,1474440900,0.287469396,6.5,0.847300274
2_7,1474441200,0.292355181,6.5625,0.847300274
2_7,1474441500,0.289820777,6.5,0.847300274
2_7,1474441800,0.286842774,6.5,0.847300274
2_7,1474442100,0.296381689,6.625,0.847300274
2_7,1474442400,0.293518464,6.3125,0.736870575
2_7,1474442700,0.28472405,6.4375,0.847300274
2_7,1474443000,0.293332338,6.6875,0.957729973
2_7,1474443300,0.300429911,6.5,0.736870575
2_7,1474443600,0.287680338,6.5,0.847300274
2_7,1474443900,0.292426529,6.5,0.847300274
2_7,1474444200,0.284817112,6.625,0.736870575
2_7,1474444500,0.283467705,6.5625,0.626440877
2_7,1474444800,0.279977858,6.625,0.736870575
2_7,1474445100,0.280582765,6.5,0.626440877
2_7,1474445400,0.294334312,6.5625,0.847300274
2_7,1474445700,0.283678647,6.4375,0.847300274
2_7,1474446000,0.285189363,6.1875,0.847300274
2_7,1474446300,0.30364057,6.3125,0.957729973
2_7,1474446600,0.275510854,6.5,0.847300274
2_7,1474446900,0.284702335,6.125,0.736870575
2_7,1474447200,0.285328956,6.25,0.626440877
2_7,1474447500,0.275650448,6.25,0.516011178
2_7,1474447800,0.27462676,6.25,0.736870575
2_7,1474448100,0.276627605,6.0625,0.626440877
2_7,1474448400,0.283421173,6,0.626440877
2_7,1474448700,0.266229413,6.3125,0.736870575
2_7,1474449000,0.267904539,6.125,0.626440877
2_7,1474449300,0.264135504,6.375,0.516011178
2_7,1474449600,0.265692752,6.1875,0.626440877
2_7,1474449900,0.267625351,6.125,0.736870575
2_7,1474450200,0.250709676,6,0.626440877
2_7,1474450500,0.262435561,6.0625,0.516011178
2_7,1474450800,0.252338271,5.9375,0.516011178
2_7,1474451100,0.260248591,6.0625,0.516011178
2_7,1474451400,0.257993374,6.1875,0.40558148
2_7,1474451700,0.252828401,5.9375,0.626440877
2_7,1474452000,0.245498171,5.9375,0.516011178
2_7,1474452300,0.251081926,6.0625,0.295151781
2_7,1474452600,0.250781024,6,0.295151781
2_7,1474452900,0.246500145,6,0.516011178
2_7,1474453200,0.258899183,6.1875,0.516011178
2_7,1474453500,0.253805558,5.9375,0.516011178
2_7,1474453800,0.253082772,5.875,0.516011178
2_7,1474454100,0.249245491,5.75,0.516011178
2_7,1474454400,0.246847579,5.875,0.40558148
2_7,1474454700,0.246081364,5.8125,0.516011178
2_7,1474455000,0.253501553,5.75,0.295151781
2_7,1474455300,0.24198661,5.8125,0.40558148
2_7,1474455600,0.269905385,5.875,0.295151781
2_7,1474455900,0.243894393,5.6875,0.40558148
2_7,1474456200,0.248500991,5.5625,0.516011178
2_7,1474456500,0.255828118,5.8125,0.626440877
2_7,1474456800,0.25554893,5.5625,0.516011178
2_7,1474457100,0.263065285,5.3125,0.40558148
2_7,1474457400,0.258737875,5.6875,0.295151781
2_7,1474457700,0.267113507,5.6875,0.40558148
2_7,1474458000,0.264576001,5.5,0.516011178
2_7,1474458300,0.279140295,5.5625,0.516011178
2_7,1474458600,0.276953324,5.6875,0.516011178
2_7,1474458900,0.273277352,5.375,0.40558148
2_7,1474459200,0.278281017,5.625,0.626440877
2_7,1474459500,0.274207978,5.625,0.626440877
2_7,1474459800,0.269461786,5.5625,0.516011178
2_7,1474460100,0.290912711,5.25,0.626440877
2_7,1474460400,0.290193027,5.5,0.516011178
2_7,1474460700,0.293496749,5.5,0.516011178
2_7,1474461000,0.299685411,5.3125,0.736870575
2_7,1474461300,0.290984059,5.25,0.736870575
2_7,1474461600,0.304478134,5.3125,0.957729973
2_7,1474461900,0.288099119,5.0625,0.736870575
2_7,1474462200,0.280024389,5.375,0.847300274
2_7,1474462500,0.296868717,5.25,0.626440877
2_7,1474462800,0.27104385,5.125,0.626440877
2_7,1474463100,0.277465168,5.1875,0.736870575
2_7,1474463400,0.275628733,5.375,0.957729973
2_7,1474463700,0.26276128,5.125,0.516011178
2_7,1474464000,0.266555132,5.125,0.516011178
2_7,1474464300,0.271720105,5.125,0.626440877
2_7,1474464600,0.264507755,5.125,0.736870575
2_7,1474464900,0.253945152,5.0625,0.626440877
2_7,1474465200,0.261204033,4.875,0.516011178
2_7,1474465500,0.261923717,4.9375,0.626440877
2_7,1474465800,0.262575155,5,0.516011178
2_7,1474466100,0.264994782,4.8125,0.626440877
2_7,1474466400,0.268391567,4.9375,0.40558148
2_7,1474466700,0.261250564,5,0.516011178
2_7,1474467000,0.269508318,4.75,0.40558148
2_7,1474467300,0.257248873,4.875,0.626440877
2_7,1474467600,0.248848424,4.9375,0.516011178
2_7,1474467900,0.252130431,4.9375,0.295151781
2_7,1474468200,0.249825582,5.0625,0.40558148
2_7,1474468500,0.257341936,4.8125,0.516011178
2_7,1474468800,0.245150738,4.8125,0.626440877
2_7,1474469100,0.242498454,4.9375,0.516011178
2_7,1474469400,0.243568674,4.75,0.295151781
2_7,1474469700,0.239728291,4.75,0.295151781
2_7,1474470000,0.233890165,4.6875,0.295151781
2_7,1474470300,0.236331507,4.8125,0.295151781
2_7,1474470600,0.219626774,4.625,0.184722083
2_7,1474470900,0.213531175,4.5,0.184722083
2_7,1474471200,0.212718428,4.375,0.074292384
2_7,1474471500,0.207599986,4.75,-0.036137314
2_7,1474471800,0.206715892,4.625,0.074292384
2_7,1474472100,0.197338285,4.625,-0.036137314
2_7,1474472400,0.193640599,4.8125,-0.036137314
2_7,1474472700,0.18812509,4.5625,-0.036137314
2_7,1474473000,0.182913585,4.75,0.074292384
2_7,1474473300,0.175214208,4.625,-0.036137314
2_7,1474473600,0.178679238,4.375,-0.146567013
2_7,1474473900,0.173446019,4.5,-0.256996711
2_7,1474474200,0.169770047,4.3125,-0.256996711
2_7,1474474500,0.168653296,4.4375,-0.36742641
2_7,1474474800,0.159579694,4.6875,-0.36742641
2_7,1474475100,0.154786971,4.5,-0.256996711
2_7,1474475400,0.148319122,4.375,-0.256996711
2_7,1474475700,0.141547268,4.25,-0.36742641
2_7,1474476000,0.126936442,4.3125,-0.477856108
2_7,1474476300,0.126356352,4.1875,-0.477856108
2_7,1474476600,0.121098317,4.0625,-0.477856108
2_7,1474476900,0.111674179,4.3125,-0.477856108
2_7,1474477200,0.115489745,4.0625,-0.809145204
2_7,1474477500,0.106720148,4.3125,-0.919574903
2_7,1474477800,0.10355602,4,-0.809145204
2_7,1474478100,0.099762169,4.1875,-0.919574903
2_7,1474478400,0.086758224,4.125,-0.919574903
2_7,1474478700,0.084872156,4.125,-0.809145204
2_7,1474479000,0.085036566,4.0625,-1.030004601
2_7,1474479300,0.077659806,3.9375,-1.1404343
2_7,1474479600,0.073285864,4.0625,-1.030004601
2_7,1474479900,0.070193084,4.0625,-1.030004601
2_7,1474480200,0.069284173,4.0625,-1.1404343
2_7,1474480500,0.065468607,4.125,-1.1404343
2_7,1474480800,0.065493424,4.0625,-1.250863998
2_7,1474481100,0.066191393,4,-1.250863998
2_7,1474481400,0.059770075,4,-1.1404343
2_7,1474481700,0.059186883,4,-1.250863998
2_7,1474482000,0.058281074,4,-1.250863998
2_7,1474482300,0.059630481,4,-1.361293697
2_7,1474482600,0.056792073,3.9375,-1.250863998
2_7,1474482900,0.054673348,4,-1.250863998
2_7,1474483200,0.054673348,3.9375,-1.250863998
2_7,1474483500,0.054232852,4.0625,-1.361293697
2_7,1474483800,0.051534037,4.0625,-1.361293697
2_7,1474484100,0.050510348,3.875,-1.361293697
2_7,1474484400,0.050463817,3.9375,-1.361293697
2_7,1474484700,0.049021347,3.8125,-1.361293697
2_7,1474485000,0.050020219,3.9375,-1.361293697
2_7,1474485300,0.048276846,3.875,-1.471723395
2_7,1474485600,0.046834376,3.75,-1.361293697
2_7,1474485900,0.050764719,3.8125,-1.471723395
2_7,1474486200,0.044042499,4,-1.361293697
2_7,1474486500,0.043598901,3.875,-1.471723395
2_7,1474486800,0.042156431,3.9375,-1.361293697
2_7,1474487100,0.044182093,3.9375,-1.471723395
2_7,1474487400,0.044994839,3.9375,-1.471723395
2_7,1474487700,0.045041371,3.75,-1.582153094
2_7,1474488000,0.043158404,3.8125,-1.471723395
2_7,1474488300,0.043598901,3.875,-1.471723395
2_7,1474488600,0.042181247,3.75,-1.582153094
2_7,1474488900,0.040552652,3.875,-1.582153094
2_7,1474489200,0.042016837,3.875,-1.471723395
2_7,1474489500,0.042714806,3.75,-1.471723395
2_7,1474489800,0.041855528,3.875,-1.582153094
2_7,1474490100,0.040413058,3.875,-1.471723395
2_7,1474490400,0.042296024,3.8125,-1.471723395
2_7,1474490700,0.041458461,3.875,-1.361293697
2_7,1474491000,0.040900086,4,-1.471723395
2_7,1474491300,0.040062523,3.75,-1.582153094
2_7,1474491600,0.043018811,3.9375,-1.361293697
2_7,1474491900,0.04190206,3.875,-1.471723395
2_7,1474492200,0.040760492,3.8125,-1.582153094
2_7,1474492500,0.042320841,3.8125,-1.471723395
2_7,1474492800,0.040527835,3.6875,-1.471723395
2_7,1474493100,0.041064496,3.9375,-1.582153094
2_7,1474493400,0.039901214,3.9375,-1.582153094
2_7,1474493700,0.043204936,3.75,-1.582153094
2_7,1474494000,0.042553498,3.875,-1.582153094
2_7,1474494300,0.046182938,3.6875,-1.471723395
2_7,1474494600,0.045578032,3.75,-1.582153094
2_7,1474494900,0.044647406,3.75,-1.582153094
2_7,1474495200,0.052557725,3.9375,-1.471723395
2_7,1474495500,0.052905159,3.8125,-1.582153094
2_7,1474495800,0.058768101,3.8125,-1.471723395
2_7,1474496100,0.060979889,3.875,-1.471723395
2_7,1474496400,0.059326477,3.875,-1.361293697
2_7,1474496700,0.065840858,3.875,-1.361293697
2_7,1474497000,0.063607356,3.875,-1.361293697
2_7,1474497300,0.06498158,3.5625,-1.361293697
2_7,1474497600,0.06861102,3.8125,-1.361293697
2_7,1474497900,0.070797991,3.8125,-1.250863998
2_7,1474498200,0.069495115,3.75,-1.361293697
2_7,1474498500,0.072960145,3.6875,-1.1404343
2_7,1474498800,0.071309835,3.6875,-1.250863998
2_7,1474499100,0.07603121,3.6875,-1.250863998
2_7,1474499400,0.078987498,3.8125,-1.250863998
2_7,1474499700,0.079474526,3.5,-1.250863998
2_7,1474500000,0.090409379,3.6875,-1.1404343
2_7,1474500300,0.082452528,3.75,-1.250863998
2_7,1474500600,0.089038257,3.8125,-1.250863998
2_7,1474500900,0.090387665,3.625,-1.1404343
